instance, n_jobs, fitness, pct_dev, pivot_rule, neighborhood, initialization_method, time_ms
ta086,100,399130,7.60889,first,transpose,srz,47.3884
ta086,100,399130,7.60889,first,transpose,srz,48.9811
ta086,100,399130,7.60889,first,transpose,srz,47.5286
ta086,100,399130,7.60889,first,transpose,srz,48.4164
ta086,100,399130,7.60889,first,transpose,srz,49.0974
ta086,100,399119,7.60593,first,transpose,srz,45.7811
ta086,100,399119,7.60593,first,transpose,srz,45.7528
ta086,100,399130,7.60889,first,transpose,srz,50.9909
ta086,100,399119,7.60593,first,transpose,srz,46.5522
ta086,100,399119,7.60593,first,transpose,srz,48.4148
ta086,100,384050,3.5432,first,exchange,random,2468.28
ta086,100,385077,3.82008,first,exchange,random,2570.08
ta086,100,381925,2.97028,first,exchange,random,2584.41
ta086,100,381527,2.86297,first,exchange,random,3181.9
ta086,100,384092,3.55452,first,exchange,random,2640.08
ta086,100,382057,3.00587,first,exchange,random,3074.17
ta086,100,383687,3.44533,first,exchange,random,1983.2
ta086,100,386668,4.24903,first,exchange,random,2540.04
ta086,100,384355,3.62543,first,exchange,random,2520.05
ta086,100,385020,3.80472,first,exchange,random,2432.88
ta086,100,391689,5.60274,first,exchange,srz,259.546
ta086,100,391689,5.60274,first,exchange,srz,262.592
ta086,100,391689,5.60274,first,exchange,srz,259.65
ta086,100,387339,4.42994,first,exchange,srz,663.577
ta086,100,391689,5.60274,first,exchange,srz,270.235
ta086,100,391689,5.60274,first,exchange,srz,261.517
ta086,100,391689,5.60274,first,exchange,srz,255.989
ta086,100,387339,4.42994,first,exchange,srz,661.373
ta086,100,391689,5.60274,first,exchange,srz,263.804
ta086,100,387339,4.42994,first,exchange,srz,660.31
ta086,100,390533,5.29107,first,insert,random,5438.71
ta086,100,389361,4.97509,first,insert,random,4115.68
ta086,100,387129,4.37332,first,insert,random,5349.35
ta086,100,385224,3.85972,first,insert,random,7586.84
ta086,100,394175,6.27298,first,insert,random,3414.55
ta086,100,386686,4.25389,first,insert,random,5030.78
ta086,100,386218,4.12771,first,insert,random,5913.06
ta086,100,385033,3.80822,first,insert,random,6415.45
ta086,100,388452,4.73001,first,insert,random,4507.81
ta086,100,385827,4.02229,first,insert,random,5963.64
ta086,100,387814,4.558,first,insert,srz,1066.56
ta086,100,387814,4.558,first,insert,srz,1051.92
ta086,100,387814,4.558,first,insert,srz,1051.32
ta086,100,387814,4.558,first,insert,srz,1096.55
ta086,100,387814,4.558,first,insert,srz,1061.18
ta086,100,387814,4.558,first,insert,srz,1048.47
ta086,100,382146,3.02986,first,insert,srz,1683.36
ta086,100,382146,3.02986,first,insert,srz,1711.67
ta086,100,387814,4.558,first,insert,srz,1052.93
ta086,100,382146,3.02986,first,insert,srz,1688.08
ta086,100,440582,18.7847,best,transpose,random,31.6053
ta086,100,444249,19.7734,best,transpose,random,19.4961
ta086,100,446769,20.4528,best,transpose,random,30.5499
ta086,100,451769,21.8008,best,transpose,random,23.5159
ta086,100,438672,18.2698,best,transpose,random,27.309
ta086,100,446000,20.2455,best,transpose,random,31.6211
ta086,100,433977,17.0039,best,transpose,random,24.9696
ta086,100,447328,20.6035,best,transpose,random,42.0326
ta086,100,445493,20.1088,best,transpose,random,31.2528
ta086,100,437863,18.0516,best,transpose,random,25.922
ta086,100,399130,7.60889,best,transpose,srz,48.7886
ta086,100,399130,7.60889,best,transpose,srz,49.0947
ta086,100,399130,7.60889,best,transpose,srz,48.6643
ta086,100,399119,7.60593,best,transpose,srz,46.6007
ta086,100,399119,7.60593,best,transpose,srz,46.7868
ta086,100,399130,7.60889,best,transpose,srz,48.2443
ta086,100,399130,7.60889,best,transpose,srz,49.9796
ta086,100,399130,7.60889,best,transpose,srz,48.333
ta086,100,399130,7.60889,best,transpose,srz,47.627
ta086,100,399130,7.60889,best,transpose,srz,48.3241
ta086,100,393327,6.04436,best,exchange,random,1283.59
ta086,100,390682,5.33124,best,exchange,random,1345.17
ta086,100,395661,6.67362,best,exchange,random,948.746
ta086,100,391582,5.57389,best,exchange,random,1266.53
ta086,100,384675,3.7117,best,exchange,random,1664.88
ta086,100,395119,6.52749,best,exchange,random,1143.29
ta086,100,389035,4.8872,best,exchange,random,1495.68
ta086,100,391346,5.51026,best,exchange,random,1192.07
ta086,100,391954,5.67418,best,exchange,random,1331.59
ta086,100,393400,6.06404,best,exchange,random,1499.36
ta086,100,383219,3.31915,best,exchange,srz,943.282
ta086,100,383219,3.31915,best,exchange,srz,937.614
ta086,100,387534,4.48251,best,exchange,srz,598.559
ta086,100,387534,4.48251,best,exchange,srz,588.655
ta086,100,387534,4.48251,best,exchange,srz,614.369
ta086,100,383219,3.31915,best,exchange,srz,964.659
ta086,100,383219,3.31915,best,exchange,srz,939.123
ta086,100,387534,4.48251,best,exchange,srz,586.596
ta086,100,383219,3.31915,best,exchange,srz,957.636
ta086,100,383219,3.31915,best,exchange,srz,931.691
ta086,100,389073,4.89744,best,insert,random,2925.41
ta086,100,390057,5.16274,best,insert,random,2530.98
ta086,100,393896,6.19776,best,insert,random,2523.63
ta086,100,393603,6.11877,best,insert,random,2440.15
ta086,100,388228,4.66962,best,insert,random,3099.12
ta086,100,395788,6.70786,best,insert,random,2165.67
ta086,100,392484,5.81708,best,insert,random,2493.38
ta086,100,389316,4.96296,best,insert,random,3123.13
ta086,100,387460,4.46256,best,insert,random,2799.31
ta086,100,390736,5.3458,best,insert,random,2050.89
ta086,100,385334,3.88937,best,insert,srz,1301.68
ta086,100,386832,4.29325,best,insert,srz,1064.39
ta086,100,386832,4.29325,best,insert,srz,1064.83
ta086,100,385334,3.88937,best,insert,srz,1301.63
ta086,100,386832,4.29325,best,insert,srz,1057.56
ta086,100,385334,3.88937,best,insert,srz,1312.05
ta086,100,385334,3.88937,best,insert,srz,1310.52
ta086,100,385334,3.88937,best,insert,srz,1307.39
ta086,100,385334,3.88937,best,insert,srz,1300.49
ta086,100,385334,3.88937,best,insert,srz,1304.39
ta087,100,455733,22.0469,first,transpose,random,19.9584
ta087,100,436992,17.028,first,transpose,random,28.9162
ta087,100,443022,18.6429,first,transpose,random,25.6195
ta087,100,454512,21.7199,first,transpose,random,22.6161
ta087,100,463156,24.0348,first,transpose,random,27.8396
ta087,100,459133,22.9575,first,transpose,random,23.0376
ta087,100,428752,14.8213,first,transpose,random,28.6919
ta087,100,435283,16.5703,first,transpose,random,19.4016
ta087,100,439265,17.6367,first,transpose,random,16.7011
ta087,100,432958,15.9477,first,transpose,random,21.1189
ta087,100,402132,7.69239,first,transpose,srz,44.9306
ta087,100,402132,7.69239,first,transpose,srz,44.7083
ta087,100,402132,7.69239,first,transpose,srz,51.572
ta087,100,402132,7.69239,first,transpose,srz,45.6874
ta087,100,402132,7.69239,first,transpose,srz,45.2916
ta087,100,402132,7.69239,first,transpose,srz,45.3377
ta087,100,402132,7.69239,first,transpose,srz,46.2031
ta087,100,402132,7.69239,first,transpose,srz,46.7657
ta087,100,402132,7.69239,first,transpose,srz,48.3835
ta087,100,402132,7.69239,first,transpose,srz,46.4553
ta087,100,387732,3.83602,first,exchange,random,2015.02
ta087,100,384503,2.97128,first,exchange,random,2359.55
ta087,100,386572,3.52537,first,exchange,random,2240.42
ta087,100,385622,3.27095,first,exchange,random,2522.39
ta087,100,383256,2.63733,first,exchange,random,2623.99
ta087,100,382855,2.52994,first,exchange,random,2604.7
ta087,100,385669,3.28354,first,exchange,random,2373.07
ta087,100,385684,3.28756,first,exchange,random,2397.91
ta087,100,384690,3.02136,first,exchange,random,2428.98
ta087,100,384603,2.99806,first,exchange,random,2526.12
ta087,100,390497,4.5765,first,exchange,srz,771.113
ta087,100,390497,4.5765,first,exchange,srz,773.357
ta087,100,390497,4.5765,first,exchange,srz,780.223
ta087,100,390497,4.5765,first,exchange,srz,768.362
ta087,100,390497,4.5765,first,exchange,srz,782.186
ta087,100,390497,4.5765,first,exchange,srz,773.414
ta087,100,390497,4.5765,first,exchange,srz,768.508
ta087,100,390497,4.5765,first,exchange,srz,788.96
ta087,100,390497,4.5765,first,exchange,srz,771.337
ta087,100,390497,4.5765,first,exchange,srz,773.003
ta087,100,384234,2.89924,first,insert,random,5363.66
ta087,100,385641,3.27604,first,insert,random,5528.92
ta087,100,393971,5.50685,first,insert,random,5762.9
ta087,100,388134,3.94368,first,insert,random,6049.19
ta087,100,390224,4.50339,first,insert,random,4764.43
ta087,100,388014,3.91154,first,insert,random,6363.34
ta087,100,387878,3.87512,first,insert,random,4266.94
ta087,100,388765,4.11266,first,insert,random,6590.86
ta087,100,386283,3.44797,first,insert,random,5938.53
ta087,100,389442,4.29396,first,insert,random,6035.08
ta087,100,387163,3.68364,first,insert,srz,2241.18
ta087,100,387163,3.68364,first,insert,srz,2245.35
ta087,100,387163,3.68364,first,insert,srz,2266.61
ta087,100,387163,3.68364,first,insert,srz,2218.42
ta087,100,387163,3.68364,first,insert,srz,2264.62
ta087,100,387163,3.68364,first,insert,srz,2249.24
ta087,100,387163,3.68364,first,insert,srz,2247.61
ta087,100,387163,3.68364,first,insert,srz,2244.07
ta087,100,387163,3.68364,first,insert,srz,2351.08
ta087,100,387163,3.68364,first,insert,srz,2295.91
ta087,100,435682,16.6772,best,transpose,random,17.9384
ta087,100,452830,21.2695,best,transpose,random,26.8483
ta087,100,447325,19.7952,best,transpose,random,25.0584
ta087,100,453510,21.4516,best,transpose,random,25.1771
ta087,100,441677,18.2827,best,transpose,random,28.8362
ta087,100,451311,20.8627,best,transpose,random,28.3858
ta087,100,436085,16.7851,best,transpose,random,23.7188
ta087,100,450384,20.6144,best,transpose,random,29.4654
ta087,100,450919,20.7577,best,transpose,random,20.7951
ta087,100,451209,20.8354,best,transpose,random,18.2203
ta087,100,402132,7.69239,best,transpose,srz,47.1286
ta087,100,402132,7.69239,best,transpose,srz,56.8854
ta087,100,402132,7.69239,best,transpose,srz,46.9007
ta087,100,402132,7.69239,best,transpose,srz,46.1468
ta087,100,402132,7.69239,best,transpose,srz,45.9425
ta087,100,402132,7.69239,best,transpose,srz,45.7433
ta087,100,402132,7.69239,best,transpose,srz,47.5091
ta087,100,402132,7.69239,best,transpose,srz,46.4365
ta087,100,402132,7.69239,best,transpose,srz,48.1594
ta087,100,402132,7.69239,best,transpose,srz,46.043
ta087,100,400099,7.14795,best,exchange,random,1121.95
ta087,100,393216,5.30465,best,exchange,random,1308.79
ta087,100,391024,4.71763,best,exchange,random,1433.63
ta087,100,388019,3.91288,best,exchange,random,1307.1
ta087,100,387830,3.86226,best,exchange,random,1698.21
ta087,100,390989,4.70825,best,exchange,random,1322.13
ta087,100,398961,6.84318,best,exchange,random,1005.42
ta087,100,399937,7.10456,best,exchange,random,1003.89
ta087,100,390551,4.59096,best,exchange,random,1373.01
ta087,100,391831,4.93375,best,exchange,random,1167.46
ta087,100,395693,5.968,best,exchange,srz,475.876
ta087,100,395693,5.968,best,exchange,srz,473.429
ta087,100,395693,5.968,best,exchange,srz,470.129
ta087,100,395693,5.968,best,exchange,srz,475.512
ta087,100,395693,5.968,best,exchange,srz,468.339
ta087,100,395693,5.968,best,exchange,srz,471.109
ta087,100,395693,5.968,best,exchange,srz,477.806
ta087,100,395693,5.968,best,exchange,srz,474.86
ta087,100,395693,5.968,best,exchange,srz,472.227
ta087,100,395693,5.968,best,exchange,srz,475.918
ta087,100,394549,5.66164,best,insert,random,2579.64
ta087,100,394596,5.67422,best,insert,random,2818.7
ta087,100,388416,4.0192,best,insert,random,2901.26
ta087,100,393105,5.27493,best,insert,random,1982.57
ta087,100,394381,5.61664,best,insert,random,2249.58
ta087,100,388763,4.11212,best,insert,random,3174.12
ta087,100,392756,5.18146,best,insert,random,3026.32
ta087,100,391070,4.72995,best,insert,random,2595.16
ta087,100,394559,5.66431,best,insert,random,2627.24
ta087,100,388429,4.02268,best,insert,random,3239.94
ta087,100,391681,4.89357,best,insert,srz,1217.39
ta087,100,391681,4.89357,best,insert,srz,1212.76
ta087,100,391681,4.89357,best,insert,srz,1213.01
ta087,100,391681,4.89357,best,insert,srz,1216.35
ta087,100,391681,4.89357,best,insert,srz,1224.28
ta087,100,391681,4.89357,best,insert,srz,1219.11
ta087,100,391681,4.89357,best,insert,srz,1218.55
ta087,100,391681,4.89357,best,insert,srz,1211.62
ta087,100,391681,4.89357,best,insert,srz,1231.03
ta087,100,391681,4.89357,best,insert,srz,1245.51
ta088,100,457588,19.0008,first,transpose,random,20.0046
ta088,100,456573,18.7369,first,transpose,random,24.942
ta088,100,453715,17.9936,first,transpose,random,26.8863
ta088,100,455846,18.5478,first,transpose,random,20.424
ta088,100,449988,17.0244,first,transpose,random,25.8553
ta088,100,456723,18.7759,first,transpose,random,28.7363
ta088,100,455438,18.4417,first,transpose,random,34.3958
ta088,100,443485,15.3332,first,transpose,random,18.7946
ta088,100,446447,16.1035,first,transpose,random,22.2259
ta088,100,446915,16.2252,first,transpose,random,25.5446
ta088,100,412411,7.25206,first,transpose,srz,46.5198
ta088,100,412411,7.25206,first,transpose,srz,46.4928
ta088,100,412411,7.25206,first,transpose,srz,46.4613
ta088,100,412411,7.25206,first,transpose,srz,47.3312
ta088,100,412411,7.25206,first,transpose,srz,47.241
ta088,100,412411,7.25206,first,transpose,srz,45.6281
ta088,100,412411,7.25206,first,transpose,srz,52.2112
ta088,100,412411,7.25206,first,transpose,srz,46.6708
ta088,100,412411,7.25206,first,transpose,srz,47.7758
ta088,100,412411,7.25206,first,transpose,srz,45.4431
ta088,100,399242,3.82732,first,exchange,random,2097.41
ta088,100,396921,3.22372,first,exchange,random,2694.87
ta088,100,394661,2.63598,first,exchange,random,2808.29
ta088,100,394013,2.46746,first,exchange,random,2782.78
ta088,100,396021,2.98966,first,exchange,random,2409.42
ta088,100,396248,3.0487,first,exchange,random,3246.92
ta088,100,394787,2.66875,first,exchange,random,2775.24
ta088,100,399504,3.89546,first,exchange,random,2259.46
ta088,100,392449,2.06072,first,exchange,random,2533.02
ta088,100,394575,2.61361,first,exchange,random,2149.09
ta088,100,397401,3.34855,first,exchange,srz,1062.37
ta088,100,397401,3.34855,first,exchange,srz,1076.88
ta088,100,397401,3.34855,first,exchange,srz,1067.24
ta088,100,397401,3.34855,first,exchange,srz,1058.68
ta088,100,397401,3.34855,first,exchange,srz,1052.61
ta088,100,397401,3.34855,first,exchange,srz,1059.05
ta088,100,397401,3.34855,first,exchange,srz,1053.69
ta088,100,397401,3.34855,first,exchange,srz,1049.83
ta088,100,397401,3.34855,first,exchange,srz,1070.06
ta088,100,397401,3.34855,first,exchange,srz,1048.14
ta088,100,396560,3.12984,first,insert,random,5055.82
ta088,100,396318,3.0669,first,insert,random,7310.58
ta088,100,399784,3.96827,first,insert,random,5716.32
ta088,100,405278,5.39705,first,insert,random,5548.06
ta088,100,397800,3.45231,first,insert,random,6004.73
ta088,100,395151,2.76341,first,insert,random,6117.72
ta088,100,397522,3.38001,first,insert,random,6604.03
ta088,100,400864,4.24914,first,insert,random,4608.8
ta088,100,398676,3.68012,first,insert,random,5577.59
ta088,100,396714,3.16988,first,insert,random,4883.33
ta088,100,396808,3.19433,first,insert,srz,2143.52
ta088,100,396808,3.19433,first,insert,srz,2140.08
ta088,100,396808,3.19433,first,insert,srz,2137.23
ta088,100,396808,3.19433,first,insert,srz,2165.29
ta088,100,396808,3.19433,first,insert,srz,2163.02
ta088,100,396808,3.19433,first,insert,srz,2168.59
ta088,100,396808,3.19433,first,insert,srz,2158.67
ta088,100,396808,3.19433,first,insert,srz,2136.84
ta088,100,396808,3.19433,first,insert,srz,2260.16
ta088,100,396808,3.19433,first,insert,srz,2180.77
ta088,100,447464,16.368,best,transpose,random,24.888
ta088,100,456564,18.7345,best,transpose,random,25.3915
ta088,100,450236,17.0889,best,transpose,random,23.2555
ta088,100,450664,17.2002,best,transpose,random,31.4864
ta088,100,449564,16.9141,best,transpose,random,25.3883
ta088,100,463143,20.4455,best,transpose,random,22.6663
ta088,100,453528,17.945,best,transpose,random,21.6546
ta088,100,459642,19.535,best,transpose,random,27.5064
ta088,100,458516,19.2422,best,transpose,random,30.903
ta088,100,455440,18.4422,best,transpose,random,25.7899
ta088,100,412411,7.25206,best,transpose,srz,47.8686
ta088,100,412411,7.25206,best,transpose,srz,47.5671
ta088,100,412411,7.25206,best,transpose,srz,49.3221
ta088,100,412411,7.25206,best,transpose,srz,48.4302
ta088,100,412411,7.25206,best,transpose,srz,46.4304
ta088,100,412411,7.25206,best,transpose,srz,47.4014
ta088,100,412411,7.25206,best,transpose,srz,49.578
ta088,100,412411,7.25206,best,transpose,srz,48.2113
ta088,100,412411,7.25206,best,transpose,srz,47.1385
ta088,100,412411,7.25206,best,transpose,srz,48.9039
ta088,100,404099,5.09044,best,exchange,random,1205.76
ta088,100,403270,4.87485,best,exchange,random,1310.91
ta088,100,403138,4.84052,best,exchange,random,1398.17
ta088,100,403227,4.86366,best,exchange,random,1199.84
ta088,100,406464,5.70548,best,exchange,random,1474.28
ta088,100,402428,4.65587,best,exchange,random,1268.13
ta088,100,407289,5.92003,best,exchange,random,1126.02
ta088,100,404993,5.32293,best,exchange,random,1111.9
ta088,100,401998,4.54405,best,exchange,random,1373.87
ta088,100,402879,4.77316,best,exchange,random,1638.44
ta088,100,402888,4.7755,best,exchange,srz,394.162
ta088,100,402888,4.7755,best,exchange,srz,396.513
ta088,100,402888,4.7755,best,exchange,srz,396.8
ta088,100,402888,4.7755,best,exchange,srz,394.519
ta088,100,402888,4.7755,best,exchange,srz,401.364
ta088,100,402888,4.7755,best,exchange,srz,399.511
ta088,100,402888,4.7755,best,exchange,srz,406.208
ta088,100,402888,4.7755,best,exchange,srz,396.55
ta088,100,402888,4.7755,best,exchange,srz,396.296
ta088,100,402888,4.7755,best,exchange,srz,399.46
ta088,100,403505,4.93596,best,insert,random,2092.44
ta088,100,399555,3.90872,best,insert,random,3531.55
ta088,100,401924,4.5248,best,insert,random,3434.49
ta088,100,404090,5.0881,best,insert,random,2120.76
ta088,100,397856,3.46687,best,insert,random,2700.17
ta088,100,407666,6.01807,best,insert,random,2284.18
ta088,100,404878,5.29302,best,insert,random,2606.92
ta088,100,404438,5.1786,best,insert,random,2679.77
ta088,100,401122,4.31623,best,insert,random,3240.32
ta088,100,400683,4.20207,best,insert,random,2850.5
ta088,100,399281,3.83746,best,insert,srz,1038.94
ta088,100,399281,3.83746,best,insert,srz,1036.7
ta088,100,399281,3.83746,best,insert,srz,1025.94
ta088,100,399281,3.83746,best,insert,srz,1026.56
ta088,100,399281,3.83746,best,insert,srz,1022.38
ta088,100,399281,3.83746,best,insert,srz,1015.32
ta088,100,399281,3.83746,best,insert,srz,1040.69
ta088,100,399281,3.83746,best,insert,srz,1012.45
ta088,100,399281,3.83746,best,insert,srz,1023.56
ta088,100,399281,3.83746,best,insert,srz,1074.05
ta089,100,441324,17.8678,first,transpose,random,24.0641
ta089,100,447291,19.4614,first,transpose,random,21.6308
ta089,100,445903,19.0907,first,transpose,random,24.6859
ta089,100,450090,20.209,first,transpose,random,31.0989
ta089,100,438498,17.113,first,transpose,random,24.1916
ta089,100,453437,21.1029,first,transpose,random,23.5939
ta089,100,451240,20.5161,first,transpose,random,30.0833
ta089,100,445773,19.056,first,transpose,random,31.3452
ta089,100,441276,17.8549,first,transpose,random,27.2048
ta089,100,440679,17.6955,first,transpose,random,24.7199
ta089,100,397740,6.22745,first,transpose,srz,46.7582
ta089,100,397740,6.22745,first,transpose,srz,47.814
ta089,100,397740,6.22745,first,transpose,srz,46.3818
ta089,100,397740,6.22745,first,transpose,srz,45.6818
ta089,100,397740,6.22745,first,transpose,srz,46.1683
ta089,100,397740,6.22745,first,transpose,srz,47.0637
ta089,100,397740,6.22745,first,transpose,srz,46.5786
ta089,100,397740,6.22745,first,transpose,srz,51.5951
ta089,100,397740,6.22745,first,transpose,srz,49.3408
ta089,100,397740,6.22745,first,transpose,srz,49.0569
ta089,100,384620,2.72339,first,exchange,random,2524.5
ta089,100,387007,3.3609,first,exchange,random,2908.07
ta089,100,385377,2.92557,first,exchange,random,2761.23
ta089,100,386771,3.29787,first,exchange,random,2258.89
ta089,100,386687,3.27544,first,exchange,random,2582.37
ta089,100,387788,3.56949,first,exchange,random,2286.81
ta089,100,386165,3.13603,first,exchange,random,2512.57
ta089,100,386186,3.14163,first,exchange,random,2805.36
ta089,100,386567,3.24339,first,exchange,random,2101.58
ta089,100,385838,3.04869,first,exchange,random,2337.82
ta089,100,388808,3.84191,first,exchange,srz,731.193
ta089,100,388808,3.84191,first,exchange,srz,731.761
ta089,100,388808,3.84191,first,exchange,srz,751.967
ta089,100,388808,3.84191,first,exchange,srz,736.284
ta089,100,388808,3.84191,first,exchange,srz,731.424
ta089,100,388808,3.84191,first,exchange,srz,727.749
ta089,100,388808,3.84191,first,exchange,srz,736.691
ta089,100,388808,3.84191,first,exchange,srz,735.96
ta089,100,388808,3.84191,first,exchange,srz,734.032
ta089,100,388808,3.84191,first,exchange,srz,729.398
ta089,100,392919,4.93987,first,insert,random,5210.99
ta089,100,393448,5.08115,first,insert,random,3482.43
ta089,100,389816,4.11113,first,insert,random,6487.07
ta089,100,388980,3.88785,first,insert,random,5349.24
ta089,100,389270,3.9653,first,insert,random,5890.63
ta089,100,391920,4.67306,first,insert,random,4851.32
ta089,100,386723,3.28505,first,insert,random,4706.49
ta089,100,387509,3.49498,first,insert,random,5216.36
ta089,100,390354,4.25481,first,insert,random,7402.03
ta089,100,389815,4.11086,first,insert,random,3881.13
ta089,100,385520,2.96376,first,insert,srz,2103.98
ta089,100,385520,2.96376,first,insert,srz,2214.82
ta089,100,385520,2.96376,first,insert,srz,2093.69
ta089,100,385520,2.96376,first,insert,srz,2112.18
ta089,100,385520,2.96376,first,insert,srz,2130.65
ta089,100,385520,2.96376,first,insert,srz,2099.85
ta089,100,385520,2.96376,first,insert,srz,2105.57
ta089,100,385520,2.96376,first,insert,srz,2101.29
ta089,100,385520,2.96376,first,insert,srz,2108.78
ta089,100,385520,2.96376,first,insert,srz,2109.36
ta089,100,455850,21.7473,best,transpose,random,27.1953
ta089,100,448218,19.709,best,transpose,random,27.236
ta089,100,446774,19.3233,best,transpose,random,18.2301
ta089,100,449043,19.9293,best,transpose,random,27.1282
ta089,100,448996,19.9168,best,transpose,random,19.4518
ta089,100,450071,20.2039,best,transpose,random,40.4746
ta089,100,448005,19.6521,best,transpose,random,15.7551
ta089,100,438191,17.031,best,transpose,random,21.7887
ta089,100,446038,19.1268,best,transpose,random,22.4024
ta089,100,447119,19.4155,best,transpose,random,24.6937
ta089,100,397740,6.22745,best,transpose,srz,47.6523
ta089,100,397740,6.22745,best,transpose,srz,47.1518
ta089,100,397740,6.22745,best,transpose,srz,48.4379
ta089,100,397740,6.22745,best,transpose,srz,47.1474
ta089,100,397740,6.22745,best,transpose,srz,47.1945
ta089,100,397740,6.22745,best,transpose,srz,48.3236
ta089,100,397740,6.22745,best,transpose,srz,47.4406
ta089,100,397740,6.22745,best,transpose,srz,47.1175
ta089,100,397740,6.22745,best,transpose,srz,47.802
ta089,100,397740,6.22745,best,transpose,srz,47.321
ta089,100,394947,5.4815,best,exchange,random,1366.09
ta089,100,395571,5.64816,best,exchange,random,1321.8
ta089,100,393068,4.97966,best,exchange,random,1167.46
ta089,100,396929,6.01085,best,exchange,random,1298.77
ta089,100,400298,6.91063,best,exchange,random,1095.67
ta089,100,393035,4.97085,best,exchange,random,1428.4
ta089,100,398514,6.43417,best,exchange,random,1068.01
ta089,100,392518,4.83277,best,exchange,random,1217.3
ta089,100,392111,4.72407,best,exchange,random,1450.35
ta089,100,397559,6.17911,best,exchange,random,1192.04
ta089,100,390770,4.36592,best,exchange,srz,559.521
ta089,100,390770,4.36592,best,exchange,srz,512.959
ta089,100,390770,4.36592,best,exchange,srz,515.178
ta089,100,390770,4.36592,best,exchange,srz,519.981
ta089,100,390770,4.36592,best,exchange,srz,510.216
ta089,100,390770,4.36592,best,exchange,srz,516.241
ta089,100,390770,4.36592,best,exchange,srz,511.853
ta089,100,390770,4.36592,best,exchange,srz,536.939
ta089,100,390770,4.36592,best,exchange,srz,517.187
ta089,100,390770,4.36592,best,exchange,srz,517.035
ta089,100,395867,5.72721,best,insert,random,2231.18
ta089,100,388489,3.75671,best,insert,random,3331.22
ta089,100,393291,5.03922,best,insert,random,2527.59
ta089,100,394000,5.22858,best,insert,random,2554.19
ta089,100,392851,4.92171,best,insert,random,2810.76
ta089,100,392494,4.82636,best,insert,random,2889.87
ta089,100,394772,5.43476,best,insert,random,2585.45
ta089,100,393457,5.08356,best,insert,random,2137.47
ta089,100,389473,4.01952,best,insert,random,2388.69
ta089,100,392249,4.76093,best,insert,random,3364.67
ta089,100,389253,3.96076,best,insert,srz,1182.29
ta089,100,389253,3.96076,best,insert,srz,1195.41
ta089,100,389253,3.96076,best,insert,srz,1179.78
ta089,100,389253,3.96076,best,insert,srz,1179.04
ta089,100,389253,3.96076,best,insert,srz,1179.17
ta089,100,389253,3.96076,best,insert,srz,1185.43
ta089,100,389253,3.96076,best,insert,srz,1171.33
ta089,100,389253,3.96076,best,insert,srz,1177.46
ta089,100,389253,3.96076,best,insert,srz,1178.47
ta089,100,389253,3.96076,best,insert,srz,1187.65
ta090,100,455697,20.1428,first,transpose,random,21.2569
ta090,100,450461,18.7624,first,transpose,random,31.5036
ta090,100,449289,18.4534,first,transpose,random,13.1447
ta090,100,447632,18.0165,first,transpose,random,19.5833
ta090,100,451538,19.0463,first,transpose,random,17.8727
ta090,100,452780,19.3738,first,transpose,random,24.0564
ta090,100,443925,17.0392,first,transpose,random,26.5415
ta090,100,446016,17.5905,first,transpose,random,22.1115
ta090,100,450851,18.8652,first,transpose,random,25.6745
ta090,100,451056,18.9193,first,transpose,random,22.8889
ta090,100,404505,6.64626,first,transpose,srz,47.4323
ta090,100,402625,6.15061,first,transpose,srz,45.8803
ta090,100,404305,6.59353,first,transpose,srz,45.8002
ta090,100,404305,6.59353,first,transpose,srz,47.6173
ta090,100,404192,6.56374,first,transpose,srz,46.7836
ta090,100,404192,6.56374,first,transpose,srz,46.6932
ta090,100,404192,6.56374,first,transpose,srz,46.5903
ta090,100,404192,6.56374,first,transpose,srz,48.4165
ta090,100,402625,6.15061,first,transpose,srz,45.5295
ta090,100,402625,6.15061,first,transpose,srz,48.1645
ta090,100,389237,2.62091,first,exchange,random,2640.63
ta090,100,391901,3.32326,first,exchange,random,2730.6
ta090,100,389390,2.66125,first,exchange,random,2465.24
ta090,100,391046,3.09784,first,exchange,random,2299.27
ta090,100,393667,3.78886,first,exchange,random,1976.63
ta090,100,389148,2.59744,first,exchange,random,2449.15
ta090,100,389621,2.72215,first,exchange,random,2405.77
ta090,100,392273,3.42134,first,exchange,random,2378.98
ta090,100,387946,2.28054,first,exchange,random,2741.45
ta090,100,388632,2.4614,first,exchange,random,2996.18
ta090,100,392817,3.56476,first,exchange,srz,915.74
ta090,100,392817,3.56476,first,exchange,srz,918.633
ta090,100,393842,3.835,first,exchange,srz,735.432
ta090,100,393842,3.835,first,exchange,srz,730.831
ta090,100,393842,3.835,first,exchange,srz,739.495
ta090,100,393842,3.835,first,exchange,srz,735.404
ta090,100,395084,4.16245,first,exchange,srz,754.089
ta090,100,395084,4.16245,first,exchange,srz,741.199
ta090,100,392817,3.56476,first,exchange,srz,911.697
ta090,100,392817,3.56476,first,exchange,srz,916.119
ta090,100,391452,3.20488,first,insert,random,6341.37
ta090,100,393659,3.78675,first,insert,random,5191.17
ta090,100,391197,3.13766,first,insert,random,6083.72
ta090,100,391331,3.17298,first,insert,random,5608.22
ta090,100,393487,3.74141,first,insert,random,5768.73
ta090,100,391429,3.19882,first,insert,random,5758.13
ta090,100,389993,2.82022,first,insert,random,6253.78
ta090,100,391409,3.19355,first,insert,random,6068.77
